,Active,Name,AcresBurned,Latitude,Longitude,Location,Counties,Started,Extinguished,Started Month,Burn Length,Burn Length(h)
1310,False,Niles Fire,20.0,37.61158,-121.94181999999999," off Palomares Road Niles Canyon Road, northwest of Sunol",Alameda,2018-11-14 14:56:00+00:00,2019-01-04 08:45:00+00:00,11,50 days 17:49:00,1217.8166666666666
1312,False,Vallecitos Fire,20.0,37.627119,-121.806775,"off Vallecitos Road and Little Valley, south of Livermore",Alameda,2018-06-17 15:56:00+00:00,2019-01-04 10:04:00+00:00,6,200 days 18:08:00,4818.133333333333
1315,False,Portola Fire ,20.0,34.110516,-118.42788600000002,off Westwanda Drive and Benedict Canyon Drive,Los Angeles,2018-06-12 14:56:00+00:00,2019-01-04 10:07:00+00:00,6,205 days 19:11:00,4939.183333333333
1317,False,Jacques Fire,18.0,33.40178,-117.27467,"De Luz Rd and Wisecarver fuel break, Camp Pendleton Marine Corps Base",San Diego,2018-05-09 22:00:00+00:00,2019-01-04 10:26:00+00:00,5,239 days 12:26:00,5748.433333333333
1321,False,Ethanac Fire,17.0,33.742,-117.28188999999999,"Highway 74 and Ethanac Rd, City of Perris",Riverside,2018-06-03 14:17:00+00:00,2019-01-04 10:17:00+00:00,6,214 days 20:00:00,5156.0
1323,False,Johnson Fire,16.0,41.34453,-123.85404,Highway 169 in Pecwan,Humboldt,2018-07-15 16:14:00+00:00,2019-01-04 09:43:00+00:00,7,172 days 17:29:00,4145.483333333334
1324,False,Keeler Fire,16.0,37.21803,-121.76828,"Keeler Court and Santa Teresa Blvd., south of San Jose",Santa Clara,2018-05-27 17:05:00+00:00,2019-01-04 10:22:00+00:00,5,221 days 17:17:00,5321.283333333334
1325,False,Iron Gate Fire,15.0,41.940459999999995,-122.43933,1 mile northwest of Iron Gate Dam,Siskiyou,2018-10-10 21:50:00+00:00,2019-01-04 08:55:00+00:00,10,85 days 11:05:00,2051.0833333333335
1326,False,Essex Fire,15.0,41.521229999999996,-120.72362,"East of Essex Reservoir, northeast of Canby.",Modoc,2018-09-02 14:53:00+00:00,2019-01-04 09:11:00+00:00,9,123 days 18:18:00,2970.3
1327,False,Woodchuck Fire,15.0,33.467999,-117.00382900000001,"Hwy 79 & Woodchuck Road, Temecula",Riverside,2018-05-04 18:53:00+00:00,2019-01-04 10:26:00+00:00,5,244 days 15:33:00,5871.55
1329,False,Casner Fire,14.0,33.05737,-116.77153999999999,"off Old Julian Highway and Creek Hollow, west of Ramona",San Diego,2018-08-06 10:31:00+00:00,2019-01-04 09:24:00+00:00,8,150 days 22:53:00,3622.883333333333
1331,False,3-2 Fire,14.0,39.99309,-120.02136999999999,"off Homestead Ranch Road, southeast of Doyle ",Lassen,2018-07-14 15:00:00+00:00,2019-01-04 09:45:00+00:00,7,173 days 18:45:00,4170.75
1332,False,Madison FIre,14.0,38.64953,-122.01762,"County Road 25 and County Road 86A, community of Madison north of Winters       ",Yolo,2018-06-01 13:31:00+00:00,2019-01-04 10:20:00+00:00,6,216 days 20:49:00,5204.816666666667
1333,False,Ranchera Fire,13.0,40.678889,-122.40055600000001,"Ranchera Road and Hill Boulevard, Shasta Lake City",Shasta,2018-09-04 14:43:00+00:00,2019-01-04 09:08:00+00:00,9,121 days 18:25:00,2922.4166666666665
1334,False,Cinnamon Fire,13.0,33.04898,-116.78928,"Old Julian Way & Cinnamon Rock Rd, east of Ramona",San Diego,2018-07-20 13:07:00+00:00,2019-01-04 09:39:00+00:00,7,167 days 20:32:00,4028.5333333333333
1335,False,Coldwell Fire,13.0,36.10499,-120.55323999999999,"Hwy 198 and Coldwell Ln, 10 miles west of Coalinga",Fresno,2018-06-02 09:55:00+00:00,2019-01-04 10:18:00+00:00,6,216 days 00:23:00,5184.383333333333
1338,False,Gray Fire,12.0,34.171786,-117.35606000000001,Muscoy,San Bernardino,2018-07-13 14:32:00+00:00,2019-01-04 09:47:00+00:00,7,174 days 19:15:00,4195.25
1339,False,School Fire,12.0,37.227909999999994,-119.50461000000001,"in the area of Road 230 and Road 225, North Fork",Madera,2018-07-10 17:31:00+00:00,2019-01-04 09:50:00+00:00,7,177 days 16:19:00,4264.316666666667
1342,False,Meamber Fire,12.0,41.64805,-122.98442,"Meamber Creek Road, 8 miles west of Fort Jones",Siskiyou,2018-06-04 15:08:00+00:00,2019-01-04 10:13:00+00:00,6,213 days 19:05:00,5131.083333333333
1343,False,Resort Fire,12.0,35.75737,-120.91793,"Lake Nacimiento, 10 miles west of Paso Robles",San Luis Obispo,2018-06-03 16:11:00+00:00,2019-01-04 10:17:00+00:00,6,214 days 18:06:00,5154.1
1344,False,Bellagio Fire,12.0,38.16303,-122.23058999999999,"American Canyon Rd, East of American Canyon",Napa,2018-05-21 11:56:00+00:00,2019-01-04 10:23:00+00:00,5,227 days 22:27:00,5470.45
1346,False,Volcan Fire,12.0,33.12213,-116.58758999999999,"Volcan Road and Farmer Road, north of the community of Julian",San Diego,2018-05-10 20:41:00+00:00,2019-01-04 10:25:00+00:00,5,238 days 13:44:00,5725.733333333334
1347,False,Dark Fire,11.0,39.66492,-121.51772,"south of Rich Gulch, near Lake Oroville",Butte,2018-07-10 12:42:00+00:00,2019-01-04 09:51:00+00:00,7,177 days 21:09:00,4269.15
1348,False,Cornerstone Fire,11.0,37.198170000000005,-119.80413999999999,"Cornerstone Court, Yosemite Lakes",Madera,2018-07-09 17:54:00+00:00,2019-01-04 09:52:00+00:00,7,178 days 15:58:00,4287.966666666666
1349,False,Grande Fire,11.0,33.47413,-117.31468000000001,"Vuelta Grande Rd and Carancho Rd, Community of De Luz",Riverside,2018-06-03 13:38:00+00:00,2019-01-04 10:18:00+00:00,6,214 days 20:40:00,5156.666666666667
1351,False,Bear Fire ,10.0,37.12857,-122.12036,"off Bear Creek Road and Mayfair Road, Boulder Creek north of Santa Cruz",Santa Cruz,2018-11-16 11:01:00+00:00,2019-01-04 08:44:00+00:00,11,48 days 21:43:00,1173.7166666666667
1352,False,Green Hill Fire,10.0,40.888785,-124.00184899999999,off Highway 299 in the area of Green Hill,Humboldt,2018-11-12 17:39:00+00:00,2019-01-04 08:46:00+00:00,11,52 days 15:07:00,1263.1166666666666
1353,False,Powellton Fire,10.0,39.93427,-121.54103,"Upper Powellton Rd and Skyway, north of Stirling City",Butte,2018-10-15 11:57:00+00:00,2019-01-04 08:52:00+00:00,10,80 days 20:55:00,1940.9166666666667
1354,False,Keller Fire,10.0,33.627006,-117.17173100000001,off Scenic View Drive and Keller Road,Riverside,2018-08-19 15:55:00+00:00,2019-01-04 09:16:00+00:00,8,137 days 17:21:00,3305.35
1355,False,Syar Fire,10.0,38.272290000000005,-122.26388999999999,Napa Vallejo Highway and Syar Industrial Way,Napa,2018-08-09 14:21:00+00:00,2019-01-04 09:20:00+00:00,8,147 days 18:59:00,3546.983333333333
1356,False,Lott Fire,10.0,41.632373,-122.37985,"off Lott Rd and Bunny Ln, 15 miles north of Weed ",Siskiyou,2018-07-17 19:03:00+00:00,2019-01-04 09:40:00+00:00,7,170 days 14:37:00,4094.616666666667
1357,False,Building Fire,10.0,32.619855,-116.764733,off Highway 94 and Community Building Road near Dulzura,San Diego,2018-07-06 10:11:00+00:00,2019-01-04 09:55:00+00:00,7,181 days 23:44:00,4367.733333333334
1358,False,Llano Fire,10.0,39.6139,-121.954098,"at the Llano Seco Ranch, south of Chico",Butte,2018-06-29 11:44:00+00:00,2019-01-04 09:58:00+00:00,6,188 days 22:14:00,4534.233333333334
1360,False,Ranchita Fire,10.0,35.77017,-120.57833000000001,"Ranchita Canyon Road, southwest of the town of Parkfield",Monterey,2018-06-19 16:06:00+00:00,2019-01-04 10:04:00+00:00,6,198 days 17:58:00,4769.966666666666
1361,False,Pallet Fire,10.0,38.245151,-122.44408,"Hwy 12 and Broadway, Schellville ",Sonoma,2018-06-05 13:03:00+00:00,2019-01-04 10:12:00+00:00,6,212 days 21:09:00,5109.15
1364,False,Jardin Fire,10.0,33.450140000000005,-117.22215,"Calle Jardin  and Calle Uva, Temecula",Riverside,2018-06-02 15:53:00+00:00,2019-01-04 10:18:00+00:00,6,215 days 18:25:00,5178.416666666667
1365,False,70th Fire,10.0,33.53924,-116.10231,"Highway 86 Expressway and Avenue 70, Thermal",Riverside,2018-05-28 07:23:00+00:00,2019-01-04 10:21:00+00:00,5,221 days 02:58:00,5306.966666666666
1366,False,Honey Flooding,0.0,39.71217,-121.77385,"Lower Skyway and Lower Honey Run, Between Chico and Paradise ",Butte,2018-11-29 23:30:00+00:00,2019-01-04 08:42:00+00:00,11,35 days 09:12:00,849.2
1368,False,Montecito Flooding / Mudflows,0.0,0.0,0.0,"Montecito, Summerland and Carpenteria",Santa Barbara,2018-01-09 04:00:00+00:00,2019-01-03 09:43:00+00:00,1,359 days 05:43:00,8621.716666666667
1370,False,Easy Fire,1806.0,34.282179,-118.803389,"West Easy Street and West Los Angeles Avenue, Simi Valley",Ventura,2019-10-30 07:45:14+00:00,2019-11-02 18:57:00+00:00,10,3 days 11:11:46,83.19611111111111
1373,False,Rawson Fire,605.0,40.001709999999996,-122.25421000000001,"Gyle Road and Long Dirt Road, Northwest of Corning",Tehama,2019-10-27 02:47:20+00:00,2019-10-28 07:22:00+00:00,10,1 days 04:34:40,28.57777777777778
1374,False,Hill Fire ,494.0,34.01778,-117.4625,"Granite Hill and Pyrite Street, in Jurupa Valley ",Riverside,2019-10-30 11:19:00+00:00,2019-11-02 18:44:00+00:00,10,3 days 07:25:00,79.41666666666667
1376,False,Cross Fire,289.0,35.790690000000005,-120.73102,Indian Valley Road and Monterey County Line near Camp Robert's,Monterey,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,10,2 days 00:37:46,48.629444444444445
1379,False,Mud Fire ,137.0,36.319291,-120.46018899999999,"Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga",Fresno,2019-10-18 12:17:32+00:00,2019-10-19 15:00:00+00:00,10,1 days 02:42:28,26.70777777777778
1381,False,Wolf Fire,75.0,33.8615,-116.897333,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",Riverside,2019-10-10 18:36:46+00:00,2019-10-12 17:22:00+00:00,10,1 days 22:45:14,46.75388888888889
1382,False,Merrill Fire,40.0,37.828267,-122.103867,"Merrill Circle N and Merrill Dr, Moraga",Contra Costa,2019-10-10 06:42:19+00:00,2019-10-10 12:00:00+00:00,10,0 days 05:17:41,5.294722222222222
1385,False,Rains Fire,35.0,37.420988,-121.371276,"Frank Raines Park on Del Puerto Canyon Road, west of Patterson",Stanislaus,2019-07-18 09:07:57+00:00,2019-07-18 10:29:00+00:00,7,0 days 01:21:03,1.3508333333333333
1387,False,Whiskey Fire,27.0,38.115224,-120.78068,near the Whiskey Creek Day Use area of New Hogan Lake,Calaveras,2019-07-18 18:31:00+00:00,2019-07-20 08:56:00+00:00,7,1 days 14:25:00,38.416666666666664
1388,False,La Barisa Fire,26.0,34.202883,-116.4449,Off La Barisa Dr & Hwy 247 in Landers,San Bernardino,2019-08-03 17:22:51+00:00,2019-08-04 06:39:00+00:00,8,0 days 13:16:09,13.269166666666667
1391,False,Mid Fire,22.0,37.093243,-121.586846,"patterson pass and mid way, eastern",Alameda,2019-07-12 18:40:09+00:00,2019-07-12 19:20:00+00:00,7,0 days 00:39:51,0.6641666666666667
1396,False,Kincade Fire,77758.0,38.792458,-122.78005300000001,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",Sonoma,2019-10-23 21:27:00+00:00,2019-11-06 19:00:00+00:00,10,13 days 21:33:00,333.55
1398,False,Tucker Fire,14217.0,41.79591,-121.260305,"Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir",Modoc,2019-07-28 15:58:00+00:00,2019-08-11 12:16:00+00:00,7,13 days 20:18:00,332.3
1399,False,Taboose Fire,10296.0,37.034,-118.345,south west of Big Pine and north west of Aberdeen,Inyo,2019-09-06 12:43:35+00:00,2019-11-21 16:09:00+00:00,9,76 days 03:25:25,1827.423611111111
1400,False,Maria Fire ,9999.0,34.302212,-118.997115,"off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula",Ventura,2019-10-31 20:58:28+00:00,2019-11-06 18:00:00+00:00,10,5 days 21:01:32,141.02555555555554
1401,False,Red Bank Fire,8838.0,40.12,-122.64,"Off Hammer Loop Road and Petty John Road, West of Red Bluff ",Tehama,2019-09-05 13:19:56+00:00,2019-09-13 19:00:00+00:00,9,8 days 05:40:04,197.6677777777778
1402,False,Saddle Ridge Fire,8799.0,34.329879999999996,-118.48161,"Saddle Ridge Rd, Sylmar",Los Angeles,2019-10-10 21:02:00+00:00,2019-10-31 09:10:00+00:00,10,20 days 12:08:00,492.1333333333333
1409,False,R-1 Fire,3380.0,40.593,-120.581,"Hagata Canyon, east of Eagle Lake",Lassen,2019-08-28 19:48:14+00:00,2019-09-04 16:22:00+00:00,8,6 days 20:33:46,164.56277777777777
1410,False,Cave Fire (No Longer a CAL FIRE Incident),3126.0,34.5025,-119.785,Highway 154 and E Camino Cielo near Painted Cave in the Los Padres National Forest,Santa Barbara,2019-11-25 19:59:12+00:00,2019-12-14 08:22:00+00:00,11,18 days 12:22:48,444.38
1415,False,Long Valley Fire ,2438.0,39.892222,-120.02972199999999,"Off Highway 395 and Red Rock Road, North of Hallelujah Junction",Lassen,2019-08-24 17:25:04+00:00,2019-08-27 09:01:00+00:00,8,2 days 15:35:56,63.59888888888889
1418,False,Tenaja,1926.0,33.528469,-117.27315700000001,"Tenaja Road and Clinton Keith Road, in La Cresta",Riverside,2019-09-04 16:43:36+00:00,2019-09-14 19:00:00+00:00,9,10 days 02:16:24,242.27333333333334
1420,False,McMillan Fire,1764.0,35.66318,-120.41128,"Highway 46 East and McMillan Canyon Road, North of Shandon",San Luis Obispo,2019-06-12 12:48:00+00:00,2019-06-24 10:25:00+00:00,6,11 days 21:37:00,285.6166666666667
1421,False,Border 8 Fire,1507.0,32.573437,-116.65873500000001,"City of Tecate, southeast of San Diego ",Mexico,2019-08-16 06:14:55+00:00,2019-08-17 14:30:00+00:00,8,1 days 08:15:05,32.25138888888889
1422,False,West Butte Fire,1350.0,39.28926,-121.85906000000001,"North Butte Rd & West Butte Rd, northeast of Colusa",Sutter,2019-06-08 14:37:00+00:00,2019-06-17 15:16:00+00:00,6,9 days 00:39:00,216.65
1425,False,Boulder Fire,1127.0,35.343761,-119.91371699999999,"off Highway 58 and Boulder Creek Road, California Valley",San Luis Obispo,2019-06-05 10:49:00+00:00,2019-06-11 14:49:00+00:00,6,6 days 04:00:00,148.0
1426,False,W1 McDonald Fire,1020.0,40.943799,-120.27529799999999,"Cold Springs Rd and McDonald Peak, 11 miles southeast of Madeline",Lassen,2019-08-08 18:42:41+00:00,2019-08-11 11:35:00+00:00,8,2 days 16:52:19,64.87194444444444
1427,False,Gillis Fire,974.0,35.63111111,-120.26916670000001,Gillis Canyon and South East of Shandon,San Luis Obispo,2019-07-08 16:44:08+00:00,2019-07-09 18:22:00+00:00,7,1 days 01:37:52,25.63111111111111
1428,False,Belmont Fire,835.0,35.307590000000005,-119.96498000000001,"Belmont & Costa Mesa Rd, In California Valley",San Luis Obispo,2019-05-29 17:10:00+00:00,2019-06-03 08:44:00+00:00,5,4 days 15:34:00,111.56666666666666
1429,False,Marsh Complex,757.0,37.908362,-121.872941,"Marsh Creek Rd and Morgan Territory Rd, southwest of Brentwood",Contra Costa,2019-08-03 03:16:00+00:00,2019-08-06 18:42:00+00:00,8,3 days 15:26:00,87.43333333333334
1431,False,Getty Fire ,745.0,34.098191,-118.47871699999999,East Sepulveda Blvd and I-405 near Los Angeles City ,Los Angeles,2019-10-28 06:46:55+00:00,2019-11-05 17:30:00+00:00,10,8 days 10:43:05,202.71805555555557
1432,False,Burris Fire,703.0,39.224309999999996,-123.12886999999999,"Potter Valley Road and  Highway 20, east of Calpella in Mendocino County",Mendocino,2019-10-27 14:54:40+00:00,2019-11-03 18:52:00+00:00,10,7 days 03:57:20,171.95555555555555
1437,False,Jerry Fire,525.0,33.919507,-117.103765,"off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail",Riverside,2019-06-21 13:02:00+00:00,2019-06-24 11:43:00+00:00,6,2 days 22:41:00,70.68333333333334
1440,False,Caliente Fire,448.0,32.575556,-117.02666699999999,"Off Airway Road and Caliente Ave, in San Ysidro ",San Diego,2019-08-01 14:53:15+00:00,2019-08-03 09:10:00+00:00,8,1 days 18:16:45,42.27916666666667
1443,False,Real Fire,420.0,34.484722,-120.19083300000001,Calle Real & Hwy 101 west of El Capitan ,Santa Barbara,2019-10-17 16:31:00+00:00,2019-10-21 06:00:00+00:00,10,3 days 13:29:00,85.48333333333333
1445,False,Reche Fire,350.0,33.975405,-117.20706799999999,"Reche Canyon Rd and Jordan Dr, Moreno Valley",Riverside,2019-10-10 14:18:17+00:00,2019-10-13 07:30:00+00:00,10,2 days 17:11:43,65.19527777777778
1446,False,46 Fire,328.0,33.985972,-117.414111,"5300 block of 46th Street, East Jurupa Valley ",Riverside,2019-10-31 06:22:34+00:00,2019-11-03 16:15:00+00:00,10,3 days 09:52:26,81.87388888888889
1448,False,Hwy Fire,300.0,39.622137,-121.693472,"Off of Hwy 99 and Hwy 149, Southeast of Chico",Butte,2019-09-28 17:48:10+00:00,2019-09-28 18:40:00+00:00,9,0 days 00:51:50,0.8638888888888889
1449,False,Hollow Fire,283.0,37.632059999999996,-121.53838200000001,"West Corral Hollow Road, Carnegie State Vehicular Recreational Area, southwest of Tracy",San Joaquin,2019-07-03 15:34:12+00:00,2019-07-05 07:50:00+00:00,7,1 days 16:15:48,40.263333333333335
1450,False,Rams Horn Fire,280.0,41.150392,-122.63410800000001,"Highway 3 and Bear Creek Loop, Northeast of Coffee Creek",Trinity,2019-09-07 08:49:58+00:00,2019-09-12 10:08:00+00:00,9,5 days 01:18:02,121.30055555555556
1452,False,Snail Fire,279.0,34.71011,-119.3547,3 miles northwest of Reyes Creek,Ventura,2019-09-01 17:37:43+00:00,2019-09-05 08:14:00+00:00,9,3 days 14:36:17,86.60472222222222
1453,False,Snowstorm Fire,263.0,40.679318,-120.39276799999999,"Snowstorm Rd, south of Ravendale",Lassen,2019-07-05 16:37:04+00:00,2019-07-06 07:49:00+00:00,7,0 days 15:11:56,15.198888888888888
1454,False,R-6 Fire,260.0,44.733999999999995,-120.60600000000001,"North of Fredonyer Peak, southwest of Termo",Lassen,2019-09-06 13:20:00+00:00,2019-09-11 18:30:00+00:00,9,5 days 05:10:00,125.16666666666667
1455,False,Citrus Fire,257.0,36.18479,-118.99229,"Off Rd 256 & Ave 220, east of Strathmore",Tulare,2019-06-02 16:12:00+00:00,2019-06-11 14:48:00+00:00,6,8 days 22:36:00,214.6
1456,False,Sycamore Fire,250.0,33.9369,-117.3063,"Kangaroo Court and River Ridge Drive, Riverside ",Riverside,2019-09-07 20:31:46+00:00,2019-09-08 18:00:00+00:00,9,0 days 21:28:14,21.470555555555556
1457,False,Henthorne Fire,244.0,40.062304,-123.222196,"Yolla Bolly Middle Eel Wilderness near Henthorne Lake, North of Covelo",Trinity,2019-09-05 09:25:00+00:00,2019-09-18 12:17:00+00:00,9,13 days 02:52:00,314.8666666666667
1460,False,Kidder 2 Fire,227.0,41.492974200000006,-123.2129356,"Marble Mountain Wilderness and Kidder Creek, Northwest of Etna",Siskiyou,2019-09-07 08:47:46+00:00,2019-09-26 08:00:00+00:00,9,18 days 23:12:14,455.2038888888889
1461,False,Moose Fire,225.0,39.005262,-123.195306,Off Moose Rd & Bus McGall Rd northwest of Hopland,Mendocino,2019-08-12 17:10:00+00:00,2019-08-17 18:15:00+00:00,8,5 days 01:05:00,121.08333333333333
1462,False,Lopez Fire,220.0,35.214364,-120.45588300000001,"Upper Lopez Canyon Road & Wittenberg Creek Rd, southeast of San Luis Obispo",San Luis Obispo,2019-09-21 14:26:00+00:00,2019-09-27 18:00:00+00:00,9,6 days 03:34:00,147.56666666666666
1463,False,Wolf Fire ,214.0,33.911,-116.980528,"Off of Lamb Canyon Road and California Avenue, Southeast of Beaumont",Riverside,2019-06-29 12:54:13+00:00,2019-06-30 15:51:00+00:00,6,1 days 02:56:47,26.94638888888889
1464,False,Madera Fire ,213.0,37.016944,-119.93416699999999,"Off Road 33 and Highway 145, Bonadelle",Madera,2019-07-15 18:19:31+00:00,2019-07-16 06:49:00+00:00,7,0 days 12:29:29,12.491388888888888
1465,False,Merced Fire ,210.0,37.312877,-120.242411,"Off of Merced Fall Road and La Grange Road, East of Snelling",Merced,2019-06-29 15:09:52+00:00,2019-07-02 15:51:00+00:00,6,3 days 00:41:08,72.68555555555555
1466,False,Malech Fire,210.0,37.21638,-121.70768000000001,"Malech Rd & Bailey Rd, South San Jose",Santa Clara,2019-06-09 14:29:00+00:00,2019-06-11 17:17:00+00:00,6,2 days 02:48:00,50.8
1468,False,Lumgrey Fire,207.0,39.28926,-121.85906000000001,"off Highway 96 and Lumgrey Road, West of Gottsville",Siskiyou,2019-06-17 17:50:00+00:00,2019-06-24 16:56:00+00:00,6,6 days 23:06:00,167.1
1469,False,Milton Fire ,202.0,37.944751000000004,-120.84371999999999,"Off of Milton Road and Highway 4, North of Oakdale ",Stanislaus,2019-07-15 10:49:00+00:00,2019-07-16 06:48:00+00:00,7,0 days 19:59:00,19.983333333333334
1470,False,Hillside Fire,200.0,34.183,-117.285,"off of W 59th and Hill Dr, in San Bernardino National Forest",San Bernardino,2019-10-31 06:53:47+00:00,2019-11-05 09:03:00+00:00,10,5 days 02:09:13,122.1536111111111
1471,False,Cypress Complex,200.0,37.99136,-121.64118,"East Cypress Rd and Bethel Island Road, Knightsen, CA  ",Contra Costa,2019-10-27 08:50:23+00:00,2019-10-28 16:26:00+00:00,10,1 days 07:35:37,31.593611111111112
1472,False,Olivas Fire,200.0,34.23955,-119.20187,"Olivas Park Drive, near the Buenaventura Golf Course",Ventura,2019-10-11 15:57:10+00:00,2019-10-12 18:00:00+00:00,10,1 days 02:02:50,26.04722222222222
1474,False,McMurray Fire,200.0,34.630919,-120.18736799999999,"McMurray Rd and Hwy 101, north of Buellton",Santa Barbara,2019-09-09 17:42:43+00:00,2019-09-14 08:00:00+00:00,9,4 days 14:17:17,110.28805555555556
1475,False,Doyle Fire,193.0,40.072739,-120.158273,"Off Old Highway and Cowboy Joe Road, Northwest of Doyle",Lassen,2019-07-14 14:02:31+00:00,2019-07-16 09:00:00+00:00,7,1 days 18:57:29,42.95805555555555
1477,False,Sargent Fire,190.0,35.95191,-120.8092,"Sargent Canyon Road and Sheep Canyon, San Ardo Oil Fields",Monterey,2019-07-09 21:43:36+00:00,2019-07-10 16:04:00+00:00,7,0 days 18:20:24,18.34
1479,False,Vulcan Fire,172.0,35.03855,-119.19453999999999,Off Highway 166 at Wind Wolves Preserve,Kern,2019-05-03 15:04:00+00:00,2019-05-08 08:48:00+00:00,5,4 days 17:44:00,113.73333333333333
